estacion,latitud,longitud,msnm,TEMPERATURA_CELSIUS,VELOCIDAD_MEDIA_DIARIA_VIENTO_MILLAS_POR_HORA,DIRECCION_VIENTO_MAS_RAPIDA_5_SEC_GRADOS,VELOCIDAD_VIENTO_MAS_RAPIDA_5_SEC_MILLAS_POR_HORA,PRECIPITACION_mm,mes,dia,rango_estacion
9,30.3975,-84.3289,19.2,12.600000000000001,5.82,300.0,19.91,0.0,2,16,2
9,30.3975,-84.3289,19.2,21.599999999999998,11.41,300.0,42.95,2.93,4,3,2
9,30.3975,-84.3289,19.2,17.299999999999997,13.42,300.0,33.11,0.0,5,5,2
9,30.3975,-84.3289,19.2,23.899999999999995,6.49,300.0,42.95,0.56,5,12,2
9,30.3975,-84.3289,19.2,25.799999999999997,3.8,300.0,21.92,0.16,7,23,2
9,30.3975,-84.3289,19.2,27.399999999999995,5.82,300.0,27.96,1.3,8,31,2
9,30.3975,-84.3289,19.2,26.3,4.25,300.0,27.96,1.42,9,2,2
8,28.4339,-81.325,27.4,22.700000000000003,8.5,290.0,25.05,0.2,1,4,2
8,28.4339,-81.325,27.4,21.100000000000005,8.5,290.0,21.92,0.0,4,25,2
8,28.4339,-81.325,27.4,26.5,6.71,290.0,21.92,0.0,5,11,2
8,28.4339,-81.325,27.4,28.5,3.8,290.0,12.97,0.0,7,25,2
8,28.4339,-81.325,27.4,27.600000000000005,5.82,290.0,35.12,0.39,7,28,2
3,29.6919,-82.2756,37.5,28.099999999999998,8.05,290.0,19.01,0.0,5,29,3
3,29.6919,-82.2756,37.5,25.0,4.25,290.0,19.01,0.9,6,11,3
3,29.6919,-82.2756,37.5,27.600000000000005,5.82,290.0,18.12,0.0,8,11,3
3,29.6919,-82.2756,37.5,26.900000000000002,4.7,290.0,21.92,0.0,8,15,3
3,29.6919,-82.2756,37.5,26.399999999999995,3.58,290.0,17.0,0.04,8,19,3
1,29.1828,-81.0483,9.4,18.7,6.71,290.0,38.92,0.02,2,7,2
1,29.1828,-81.0483,9.4,20.100000000000005,13.2,290.0,36.91,0.0,5,6,2
1,29.1828,-81.0483,9.4,25.599999999999998,5.82,290.0,23.04,0.04,7,23,2
6,24.555,-81.7522,1.2,24.799999999999997,22.59,290.0,46.98,0.47,1,23,1
6,24.555,-81.7522,1.2,24.200000000000003,14.09,290.0,27.96,0.0,3,14,1
6,24.555,-81.7522,1.2,26.999999999999996,12.3,290.0,38.92,4.39,6,7,1
10,27.9619,-82.5403,5.8,11.500000000000002,5.82,290.0,21.92,0.19,1,29,2
10,27.9619,-82.5403,5.8,16.0,3.58,290.0,14.99,0.0,2,1,2
10,27.9619,-82.5403,5.8,18.200000000000003,4.92,290.0,16.11,0.0,2,2,2
10,27.9619,-82.5403,5.8,21.799999999999997,5.37,290.0,25.05,0.0,2,19,2
10,27.9619,-82.5403,5.8,13.299999999999999,9.4,290.0,25.05,0.0,3,15,2
10,27.9619,-82.5403,5.8,27.199999999999996,8.05,290.0,25.05,0.0,5,28,2
10,27.9619,-82.5403,5.8,26.599999999999998,5.37,290.0,19.01,0.07,6,11,2
10,27.9619,-82.5403,5.8,27.199999999999996,4.03,290.0,19.01,0.0,7,1,2
10,27.9619,-82.5403,5.8,29.699999999999996,4.92,290.0,23.94,0.0,8,10,2
10,27.9619,-82.5403,5.8,29.099999999999998,4.7,290.0,21.03,0.0,8,19,2
10,27.9619,-82.5403,5.8,25.799999999999997,3.36,290.0,21.03,0.28,9,2,2
11,27.6531,-80.2428,8.5,23.200000000000003,8.5,290.0,35.12,0.07,1,4,1
11,27.6531,-80.2428,8.5,17.700000000000003,10.96,290.0,27.96,0.0,1,24,1
11,27.6531,-80.2428,8.5,20.200000000000003,9.84,290.0,27.07,0.0,2,16,1
11,27.6531,-80.2428,8.5,24.699999999999996,6.71,290.0,27.07,1.21,5,2,1
12,26.6847,-80.0994,5.8,18.8,10.74,290.0,27.96,0.0,1,24,2
12,26.6847,-80.0994,5.8,21.799999999999997,12.08,290.0,33.11,0.0,2,16,2
12,26.6847,-80.0994,5.8,24.6,10.51,290.0,23.94,0.0,2,19,2
12,26.6847,-80.0994,5.8,19.499999999999996,10.51,290.0,29.08,0.0,3,19,2
2,26.0719,-80.1536,3.4,23.7,6.04,290.0,31.99,4.78,6,6,2
4,30.4844,-81.7019,10.1,19.6,13.65,290.0,46.08,0.69,1,22,3
4,30.4844,-81.7019,10.1,16.3,16.11,290.0,42.95,0.0,1,23,3
4,30.4844,-81.7019,10.1,21.5,14.32,290.0,35.12,0.0,2,9,3
4,30.4844,-81.7019,10.1,21.999999999999996,5.37,290.0,14.99,0.0,4,1,3
4,30.4844,-81.7019,10.1,17.800000000000004,12.53,290.0,35.12,0.0,5,6,3
4,30.4844,-81.7019,10.1,25.799999999999997,9.62,290.0,23.94,0.0,5,11,3
4,30.4844,-81.7019,10.1,27.1,6.93,290.0,18.12,0.0,5,28,3
4,30.4844,-81.7019,10.1,29.200000000000003,6.93,290.0,19.91,0.0,7,3,3
5,30.3361,-81.5147,12.5,15.899999999999999,9.84,290.0,34.0,0.0,1,24,2
5,30.3361,-81.5147,12.5,11.099999999999998,13.2,290.0,34.0,0.0,3,14,2
5,30.3361,-81.5147,12.5,18.299999999999997,12.75,290.0,31.09,0.0,5,6,2
5,30.3361,-81.5147,12.5,22.399999999999995,8.5,290.0,34.0,2.92,5,24,2
5,30.3361,-81.5147,12.5,28.800000000000004,4.7,290.0,21.92,0.12,8,17,2
9,30.3975,-84.3289,19.2,18.299999999999997,8.28,290.0,25.95,0.14,1,26,2
9,30.3975,-84.3289,19.2,15.399999999999999,6.71,290.0,53.91,1.39,2,7,2
9,30.3975,-84.3289,19.2,16.900000000000002,7.38,290.0,23.04,0.0,4,24,2
9,30.3975,-84.3289,19.2,24.699999999999996,4.25,290.0,29.08,0.29,5,21,2
9,30.3975,-84.3289,19.2,22.9,8.95,290.0,38.92,1.52,5,24,2
9,30.3975,-84.3289,19.2,27.399999999999995,4.03,290.0,16.11,0.0,5,30,2
9,30.3975,-84.3289,19.2,27.299999999999997,3.8,290.0,14.09,0.0,5,31,2
9,30.3975,-84.3289,19.2,26.3,3.36,290.0,19.01,0.1,6,25,2
9,30.3975,-84.3289,19.2,24.899999999999995,3.13,290.0,25.95,0.18,7,10,2
9,30.3975,-84.3289,19.2,26.700000000000003,2.68,290.0,16.11,0.22,8,14,2
8,28.4339,-81.325,27.4,20.599999999999998,4.7,280.0,17.0,0.0,1,18,2
8,28.4339,-81.325,27.4,19.699999999999996,15.66,280.0,48.99,0.01,1,23,2
8,28.4339,-81.325,27.4,10.2,4.92,280.0,12.97,0.25,1,29,2
8,28.4339,-81.325,27.4,26.100000000000005,3.8,280.0,25.05,0.23,8,13,2
3,29.6919,-82.2756,37.5,19.099999999999998,11.63,280.0,34.0,0.05,1,23,3
3,29.6919,-82.2756,37.5,15.599999999999998,8.95,280.0,21.03,0.0,1,24,3
3,29.6919,-82.2756,37.5,13.499999999999998,6.49,280.0,19.91,0.0,1,27,3
3,29.6919,-82.2756,37.5,19.099999999999998,7.16,280.0,23.04,0.0,3,10,3
3,29.6919,-82.2756,37.5,21.3,9.62,280.0,31.09,0.0,4,24,3
3,29.6919,-82.2756,37.5,18.600000000000005,12.08,280.0,29.08,0.0,5,6,3
3,29.6919,-82.2756,37.5,20.500000000000004,8.28,280.0,23.04,0.0,5,7,3
3,29.6919,-82.2756,37.5,24.200000000000003,4.92,280.0,27.96,0.57,5,22,3
3,29.6919,-82.2756,37.5,26.599999999999998,4.7,280.0,21.92,0.18,7,27,3
3,29.6919,-82.2756,37.5,26.5,2.91,280.0,10.96,0.0,8,5,3
3,29.6919,-82.2756,37.5,25.200000000000003,1.79,280.0,14.99,0.0,9,14,3
1,29.1828,-81.0483,9.4,20.4,9.84,280.0,38.92,0.44,2,8,2
1,29.1828,-81.0483,9.4,18.600000000000005,6.71,280.0,21.03,0.0,2,12,2
1,29.1828,-81.0483,9.4,15.100000000000001,11.86,280.0,33.11,0.12,3,14,2
1,29.1828,-81.0483,9.4,17.800000000000004,5.82,280.0,19.01,0.0,3,21,2
1,29.1828,-81.0483,9.4,22.700000000000003,13.42,280.0,38.92,0.03,5,5,2
1,29.1828,-81.0483,9.4,28.200000000000003,4.25,280.0,21.92,0.23,8,16,2
1,29.1828,-81.0483,9.4,27.1,5.82,280.0,25.05,1.44,8,18,2
7,25.7906,-80.3164,8.8,25.300000000000004,10.74,280.0,35.12,0.59,1,7,3
7,25.7906,-80.3164,8.8,22.700000000000003,9.4,280.0,21.03,0.0,2,16,3
7,25.7906,-80.3164,8.8,24.0,6.04,280.0,21.92,0.0,2,19,3
7,25.7906,-80.3164,8.8,22.9,9.62,280.0,29.08,0.4,3,14,3
7,25.7906,-80.3164,8.8,23.400000000000002,6.49,280.0,21.03,0.0,5,7,3
7,25.7906,-80.3164,8.8,25.200000000000003,7.16,280.0,25.05,1.94,6,7,3
7,25.7906,-80.3164,8.8,29.200000000000003,5.14,280.0,25.95,0.3,7,29,3
7,25.7906,-80.3164,8.8,29.799999999999997,7.38,280.0,29.97,0.03,7,30,3
7,25.7906,-80.3164,8.8,26.799999999999997,8.05,280.0,31.99,0.96,7,31,3
7,25.7906,-80.3164,8.8,29.599999999999998,6.71,280.0,19.01,0.0,9,17,3
10,27.9619,-82.5403,5.8,22.1,6.49,280.0,25.95,0.02,1,4,2
10,27.9619,-82.5403,5.8,18.899999999999995,8.05,280.0,27.96,0.0,1,24,2
10,27.9619,-82.5403,5.8,17.4,8.05,280.0,27.07,0.0,1,27,2
10,27.9619,-82.5403,5.8,18.8,5.37,280.0,23.04,0.0,2,3,2
10,27.9619,-82.5403,5.8,18.899999999999995,3.8,280.0,17.0,0.0,2,11,2
10,27.9619,-82.5403,5.8,21.3,6.93,280.0,21.03,0.0,2,13,2
10,27.9619,-82.5403,5.8,20.500000000000004,4.47,280.0,14.99,0.0,2,14,2
10,27.9619,-82.5403,5.8,20.500000000000004,4.47,280.0,21.92,0.0,2,20,2
10,27.9619,-82.5403,5.8,21.799999999999997,7.61,280.0,27.07,0.0,2,25,2
10,27.9619,-82.5403,5.8,23.400000000000002,8.5,280.0,23.94,0.0,3,2,2
10,27.9619,-82.5403,5.8,22.700000000000003,5.82,280.0,23.94,0.0,3,8,2
10,27.9619,-82.5403,5.8,22.299999999999997,5.82,280.0,23.94,0.0,3,9,2
10,27.9619,-82.5403,5.8,11.199999999999998,7.61,280.0,19.91,0.0,3,16,2
10,27.9619,-82.5403,5.8,14.200000000000001,5.14,280.0,21.03,0.0,3,17,2
10,27.9619,-82.5403,5.8,17.299999999999997,5.59,280.0,23.04,0.0,3,18,2
10,27.9619,-82.5403,5.8,20.4,9.62,280.0,27.96,0.0,3,19,2
10,27.9619,-82.5403,5.8,23.400000000000002,6.26,280.0,21.03,0.0,3,27,2
10,27.9619,-82.5403,5.8,23.5,5.82,280.0,29.08,0.0,3,28,2
10,27.9619,-82.5403,5.8,23.299999999999997,6.26,280.0,29.08,0.0,4,11,2
10,27.9619,-82.5403,5.8,24.0,6.71,280.0,21.03,0.0,4,12,2
10,27.9619,-82.5403,5.8,24.400000000000002,8.05,280.0,21.03,0.0,4,16,2
10,27.9619,-82.5403,5.8,25.300000000000004,6.26,280.0,25.95,0.0,4,18,2
10,27.9619,-82.5403,5.8,25.300000000000004,5.82,280.0,25.95,0.0,4,21,2
10,27.9619,-82.5403,5.8,25.700000000000003,6.26,280.0,25.05,0.0,4,23,2
10,27.9619,-82.5403,5.8,24.299999999999997,12.75,280.0,31.09,0.0,4,24,2
10,27.9619,-82.5403,5.8,26.799999999999997,6.93,280.0,21.92,0.0,5,15,2
10,27.9619,-82.5403,5.8,27.600000000000005,5.82,280.0,23.94,0.0,5,21,2
10,27.9619,-82.5403,5.8,26.3,10.51,280.0,31.09,0.0,5,25,2
10,27.9619,-82.5403,5.8,24.899999999999995,6.26,280.0,21.92,0.0,5,26,2
10,27.9619,-82.5403,5.8,29.299999999999997,6.49,280.0,23.04,0.0,5,31,2
10,27.9619,-82.5403,5.8,29.5,8.28,280.0,25.95,0.0,6,27,2
10,27.9619,-82.5403,5.8,27.600000000000005,4.03,280.0,19.91,0.39,7,21,2
10,27.9619,-82.5403,5.8,28.5,5.82,280.0,18.12,0.0,8,4,2
10,27.9619,-82.5403,5.8,29.5,6.26,280.0,23.04,0.03,8,11,2
10,27.9619,-82.5403,5.8,30.900000000000002,7.61,280.0,23.94,0.0,8,15,2
10,27.9619,-82.5403,5.8,27.5,7.38,280.0,27.07,0.62,8,29,2
10,27.9619,-82.5403,5.8,29.899999999999995,5.14,280.0,17.0,0.0,8,31,2
10,27.9619,-82.5403,5.8,27.199999999999996,3.58,280.0,17.0,0.0,9,3,2
10,27.9619,-82.5403,5.8,27.700000000000003,3.58,280.0,19.91,0.64,9,14,2
11,27.6531,-80.2428,8.5,18.099999999999998,5.82,280.0,23.04,0.0,1,5,1
11,27.6531,-80.2428,8.5,21.0,16.78,280.0,40.04,0.07,1,23,1
11,27.6531,-80.2428,8.5,18.099999999999998,3.58,280.0,16.11,0.0,2,3,1
11,27.6531,-80.2428,8.5,20.300000000000004,14.99,280.0,31.99,0.0,3,14,1
11,27.6531,-80.2428,8.5,20.799999999999997,6.71,280.0,21.92,0.0,3,22,1
11,27.6531,-80.2428,8.5,24.099999999999998,11.63,280.0,36.01,0.02,4,24,1
11,27.6531,-80.2428,8.5,21.700000000000003,9.4,280.0,23.04,0.0,4,25,1
11,27.6531,-80.2428,8.5,25.4,11.41,280.0,38.03,0.34,5,4,1
11,27.6531,-80.2428,8.5,23.899999999999995,12.53,280.0,31.99,1.13,6,7,1
11,27.6531,-80.2428,8.5,28.400000000000002,5.82,280.0,21.03,0.0,8,18,1
11,27.6531,-80.2428,8.5,29.0,7.38,280.0,25.05,0.12,9,1,1
12,26.6847,-80.0994,5.8,23.5,13.42,280.0,46.98,0.19,1,7,2
12,26.6847,-80.0994,5.8,20.599999999999998,5.59,280.0,19.01,0.0,3,22,2
12,26.6847,-80.0994,5.8,27.600000000000005,13.42,280.0,42.05,0.2,5,24,2
12,26.6847,-80.0994,5.8,27.199999999999996,7.61,280.0,34.0,0.0,6,15,2
12,26.6847,-80.0994,5.8,28.200000000000003,6.93,280.0,17.0,0.0,9,12,2
2,26.0719,-80.1536,3.4,21.700000000000003,5.37,280.0,14.09,0.0,2,24,2
2,26.0719,-80.1536,3.4,25.700000000000003,11.18,280.0,27.07,0.18,5,5,2
2,26.0719,-80.1536,3.4,27.5,3.13,280.0,23.04,0.97,7,21,2
2,26.0719,-80.1536,3.4,29.5,6.49,280.0,31.09,0.15,7,29,2
4,30.4844,-81.7019,10.1,17.700000000000003,4.92,280.0,25.95,0.0,1,18,3
4,30.4844,-81.7019,10.1,11.9,7.83,280.0,23.04,0.0,1,27,3
4,30.4844,-81.7019,10.1,18.099999999999998,7.61,280.0,25.05,0.0,3,10,3
4,30.4844,-81.7019,10.1,15.399999999999999,10.51,280.0,36.01,0.0,4,7,3
4,30.4844,-81.7019,10.1,20.4,3.58,280.0,19.91,0.0,5,8,3
4,30.4844,-81.7019,10.1,26.700000000000003,3.58,280.0,19.91,0.0,7,21,3
4,30.4844,-81.7019,10.1,25.4,3.58,280.0,18.12,0.96,7,27,3
4,30.4844,-81.7019,10.1,28.600000000000005,7.83,280.0,27.96,0.03,7,29,3
4,30.4844,-81.7019,10.1,27.199999999999996,4.25,280.0,38.92,1.33,8,14,3
5,30.3361,-81.5147,12.5,15.599999999999998,4.92,280.0,17.0,0.0,1,5,2
5,30.3361,-81.5147,12.5,12.899999999999999,10.29,280.0,23.04,0.0,1,27,2
5,30.3361,-81.5147,12.5,16.3,4.47,280.0,18.12,0.0,2,3,2
5,30.3361,-81.5147,12.5,18.600000000000005,7.61,280.0,25.05,0.0,3,10,2
5,30.3361,-81.5147,12.5,28.099999999999998,8.05,280.0,25.95,0.05,7,3,2
5,30.3361,-81.5147,12.5,29.099999999999998,9.17,280.0,27.96,0.01,7,29,2
9,30.3975,-84.3289,19.2,15.299999999999999,15.21,280.0,38.03,0.0,1,23,2
9,30.3975,-84.3289,19.2,9.4,7.83,280.0,33.11,0.0,1,29,2
9,30.3975,-84.3289,19.2,14.100000000000001,6.71,280.0,21.92,0.0,3,18,2
9,30.3975,-84.3289,19.2,20.4,5.82,280.0,31.09,0.0,5,7,2
9,30.3975,-84.3289,19.2,26.0,2.46,280.0,18.12,0.16,6,3,2
9,30.3975,-84.3289,19.2,26.2,3.8,280.0,19.01,0.0,7,17,2
9,30.3975,-84.3289,19.2,26.2,3.36,280.0,31.09,0.84,7,22,2
9,30.3975,-84.3289,19.2,26.100000000000005,6.49,280.0,29.97,0.0,9,1,2
9,30.3975,-84.3289,19.2,25.4,4.7,280.0,25.95,0.25,9,6,2
8,28.4339,-81.325,27.4,18.400000000000002,9.17,270.0,18.12,0.0,1,27,2
8,28.4339,-81.325,27.4,11.400000000000002,2.91,270.0,14.99,0.0,1,31,2
8,28.4339,-81.325,27.4,24.200000000000003,12.75,270.0,29.08,0.0,2,9,2
8,28.4339,-81.325,27.4,18.7,9.84,270.0,25.95,0.0,2,16,2
8,28.4339,-81.325,27.4,18.899999999999995,4.47,270.0,17.0,0.0,3,21,2
8,28.4339,-81.325,27.4,19.699999999999996,13.87,270.0,36.01,0.0,5,6,2
8,28.4339,-81.325,27.4,24.899999999999995,5.37,270.0,36.91,0.37,7,22,2
8,28.4339,-81.325,27.4,28.600000000000005,5.82,270.0,23.94,0.0,8,15,2
8,28.4339,-81.325,27.4,26.100000000000005,7.83,270.0,35.12,0.0,8,29,2
3,29.6919,-82.2756,37.5,15.5,4.47,270.0,17.0,0.0,1,5,3
3,29.6919,-82.2756,37.5,13.499999999999998,1.12,270.0,14.09,0.0,2,2,3
3,29.6919,-82.2756,37.5,20.700000000000003,7.61,270.0,19.91,0.0,2,13,3
3,29.6919,-82.2756,37.5,11.400000000000002,2.91,270.0,14.09,0.0,2,17,3
3,29.6919,-82.2756,37.5,21.3,3.36,270.0,14.99,0.0,3,29,3
3,29.6919,-82.2756,37.5,22.299999999999997,5.37,270.0,17.0,0.0,4,1,3
3,29.6919,-82.2756,37.5,20.4,15.66,270.0,44.96,0.05,5,5,3
3,29.6919,-82.2756,37.5,22.600000000000005,7.61,270.0,38.92,2.02,5,24,3
3,29.6919,-82.2756,37.5,22.199999999999996,9.4,270.0,34.0,0.0,5,25,3
3,29.6919,-82.2756,37.5,23.8,4.7,270.0,19.01,0.0,5,27,3
3,29.6919,-82.2756,37.5,25.900000000000002,9.62,270.0,21.03,0.0,5,28,3
3,29.6919,-82.2756,37.5,24.099999999999998,4.25,270.0,23.04,0.37,6,16,3
1,29.1828,-81.0483,9.4,19.200000000000003,3.8,270.0,19.01,0.0,1,18,2
1,29.1828,-81.0483,9.4,16.6,10.29,270.0,25.95,0.0,1,24,2
1,29.1828,-81.0483,9.4,16.900000000000002,3.13,270.0,16.11,0.0,2,3,2
1,29.1828,-81.0483,9.4,22.9,12.3,270.0,29.08,0.0,2,9,2
1,29.1828,-81.0483,9.4,19.899999999999995,10.07,270.0,25.95,0.17,3,2,2
1,29.1828,-81.0483,9.4,23.400000000000002,11.41,270.0,36.01,0.0,4,24,2
1,29.1828,-81.0483,9.4,20.700000000000003,5.59,270.0,23.94,0.0,4,26,2
1,29.1828,-81.0483,9.4,25.700000000000003,7.61,270.0,29.08,0.0,5,28,2
1,29.1828,-81.0483,9.4,27.1,4.7,270.0,21.03,0.0,7,1,2
1,29.1828,-81.0483,9.4,27.1,4.92,270.0,23.94,0.76,7,8,2
1,29.1828,-81.0483,9.4,26.900000000000002,4.92,270.0,31.09,0.02,7,9,2
1,29.1828,-81.0483,9.4,26.599999999999998,6.71,270.0,21.03,0.31,7,30,2
1,29.1828,-81.0483,9.4,27.800000000000004,4.47,270.0,23.04,0.05,8,5,2
6,24.555,-81.7522,1.2,27.800000000000004,4.47,270.0,29.08,0.02,8,27,1
7,25.7906,-80.3164,8.8,23.8,7.38,270.0,23.04,0.0,2,9,3
10,27.9619,-82.5403,5.8,18.899999999999995,3.13,270.0,14.09,0.0,1,5,2
10,27.9619,-82.5403,5.8,18.400000000000002,4.7,270.0,18.12,0.0,2,6,2
10,27.9619,-82.5403,5.8,19.299999999999997,4.92,270.0,19.91,0.0,2,12,2
10,27.9619,-82.5403,5.8,15.599999999999998,3.8,270.0,17.0,0.0,2,17,2
10,27.9619,-82.5403,5.8,22.199999999999996,6.49,270.0,23.94,0.0,2,24,2
10,27.9619,-82.5403,5.8,24.299999999999997,5.82,270.0,23.94,0.0,2,28,2
10,27.9619,-82.5403,5.8,21.399999999999995,6.49,270.0,33.11,0.0,3,10,2
10,27.9619,-82.5403,5.8,17.9,5.82,270.0,23.94,0.0,3,20,2
10,27.9619,-82.5403,5.8,23.7,5.82,270.0,23.04,0.0,3,29,2
10,27.9619,-82.5403,5.8,22.299999999999997,8.95,270.0,25.95,0.0,4,25,2
10,27.9619,-82.5403,5.8,22.399999999999995,7.38,270.0,23.94,0.0,5,7,2
10,27.9619,-82.5403,5.8,24.299999999999997,6.49,270.0,23.94,0.0,5,8,2
10,27.9619,-82.5403,5.8,24.899999999999995,6.71,270.0,23.94,0.0,5,9,2
10,27.9619,-82.5403,5.8,26.5,5.82,270.0,23.94,0.0,5,10,2
10,27.9619,-82.5403,5.8,26.599999999999998,6.49,270.0,23.04,0.0,5,11,2
10,27.9619,-82.5403,5.8,28.600000000000005,7.16,270.0,21.92,0.0,5,29,2
10,27.9619,-82.5403,5.8,26.3,6.04,270.0,14.99,0.0,6,9,2
10,27.9619,-82.5403,5.8,27.800000000000004,5.37,270.0,21.03,0.0,6,17,2
10,27.9619,-82.5403,5.8,27.800000000000004,5.14,270.0,21.92,0.0,6,23,2
10,27.9619,-82.5403,5.8,28.5,5.59,270.0,23.04,0.0,6,26,2
10,27.9619,-82.5403,5.8,28.800000000000004,3.8,270.0,19.91,0.01,7,2,2
10,27.9619,-82.5403,5.8,29.299999999999997,4.25,270.0,23.94,0.0,7,3,2
10,27.9619,-82.5403,5.8,26.799999999999997,4.92,270.0,31.09,0.47,7,11,2
10,27.9619,-82.5403,5.8,29.699999999999996,5.14,270.0,25.95,0.0,7,25,2
10,27.9619,-82.5403,5.8,30.100000000000005,4.7,270.0,19.01,0.0,7,26,2
10,27.9619,-82.5403,5.8,30.300000000000004,5.14,270.0,19.91,0.0,7,27,2
10,27.9619,-82.5403,5.8,29.799999999999997,10.07,270.0,35.12,0.56,7,29,2
10,27.9619,-82.5403,5.8,28.699999999999996,5.14,270.0,27.96,0.35,8,12,2
10,27.9619,-82.5403,5.8,27.700000000000003,3.8,270.0,21.92,0.3,8,26,2
10,27.9619,-82.5403,5.8,26.399999999999995,6.04,270.0,31.09,3.53,8,28,2
10,27.9619,-82.5403,5.8,28.400000000000002,4.25,270.0,17.0,0.0,9,4,2
11,27.6531,-80.2428,8.5,23.8,12.3,270.0,31.09,0.0,2,9,1
11,27.6531,-80.2428,8.5,21.700000000000003,4.25,270.0,23.04,0.49,3,12,1
11,27.6531,-80.2428,8.5,25.4,10.96,270.0,27.07,2.5,4,6,1
11,27.6531,-80.2428,8.5,21.3,13.42,270.0,36.91,0.0,5,6,1
11,27.6531,-80.2428,8.5,25.4,10.74,270.0,38.03,0.67,6,8,1
11,27.6531,-80.2428,8.5,28.099999999999998,7.38,270.0,21.92,1.72,7,12,1
11,27.6531,-80.2428,8.5,28.099999999999998,6.26,270.0,25.05,0.06,8,13,1
12,26.6847,-80.0994,5.8,23.5,10.96,270.0,27.96,0.0,2,9,2
12,26.6847,-80.0994,5.8,21.799999999999997,14.76,270.0,40.04,0.6,3,14,2
12,26.6847,-80.0994,5.8,23.400000000000002,11.41,270.0,36.01,0.0,4,24,2
12,26.6847,-80.0994,5.8,22.199999999999996,8.72,270.0,25.95,0.0,4,25,2
12,26.6847,-80.0994,5.8,24.299999999999997,11.63,270.0,29.97,0.46,5,5,2
12,26.6847,-80.0994,5.8,26.799999999999997,10.51,270.0,21.92,0.0,5,14,2
12,26.6847,-80.0994,5.8,28.5,7.16,270.0,23.04,0.0,5,28,2
12,26.6847,-80.0994,5.8,25.700000000000003,4.92,270.0,23.94,0.63,6,5,2
12,26.6847,-80.0994,5.8,26.100000000000005,10.07,270.0,29.08,0.32,7,31,2
12,26.6847,-80.0994,5.8,27.1,8.95,270.0,42.05,0.0,8,27,2
2,26.0719,-80.1536,3.4,24.400000000000002,12.08,270.0,46.98,0.15,1,7,2
2,26.0719,-80.1536,3.4,22.1,7.16,270.0,27.96,0.0,1,26,2
2,26.0719,-80.1536,3.4,27.700000000000003,13.42,270.0,31.99,0.0,4,6,2
2,26.0719,-80.1536,3.4,27.700000000000003,9.62,270.0,29.97,0.0,5,13,2
2,26.0719,-80.1536,3.4,26.2,6.71,270.0,29.97,0.82,8,27,2
4,30.4844,-81.7019,10.1,13.399999999999999,6.26,270.0,19.91,0.0,1,25,3
4,30.4844,-81.7019,10.1,8.299999999999999,8.05,270.0,17.0,0.0,1,28,3
4,30.4844,-81.7019,10.1,15.599999999999998,5.59,270.0,19.91,0.0,2,3,3
4,30.4844,-81.7019,10.1,10.5,12.53,270.0,36.91,0.0,3,14,3
4,30.4844,-81.7019,10.1,21.799999999999997,4.47,270.0,19.91,0.0,3,28,3
4,30.4844,-81.7019,10.1,22.399999999999995,16.11,270.0,40.04,0.41,4,6,3
4,30.4844,-81.7019,10.1,23.899999999999995,8.28,270.0,31.99,0.42,5,13,3
4,30.4844,-81.7019,10.1,21.599999999999998,3.58,270.0,16.11,0.0,5,26,3
4,30.4844,-81.7019,10.1,28.200000000000003,7.16,270.0,18.12,0.07,7,28,3
4,30.4844,-81.7019,10.1,28.5,4.47,270.0,27.96,0.11,8,17,3
5,30.3361,-81.5147,12.5,17.0,14.32,270.0,36.91,0.0,1,23,2
5,30.3361,-81.5147,12.5,28.400000000000002,6.93,270.0,19.01,0.0,5,29,2
5,30.3361,-81.5147,12.5,26.2,2.68,270.0,18.12,0.16,8,21,2
9,30.3975,-84.3289,19.2,16.3,6.04,270.0,23.04,0.0,2,3,2
9,30.3975,-84.3289,19.2,19.699999999999996,3.13,270.0,16.11,0.0,2,24,2
9,30.3975,-84.3289,19.2,24.299999999999997,6.93,270.0,23.04,0.0,5,11,2
9,30.3975,-84.3289,19.2,25.799999999999997,7.38,270.0,31.99,0.0,5,17,2
9,30.3975,-84.3289,19.2,25.4,2.01,270.0,29.97,0.7,7,16,2
9,30.3975,-84.3289,19.2,26.100000000000005,3.36,270.0,19.01,0.0,9,15,2
8,28.4339,-81.325,27.4,18.400000000000002,5.82,260.0,17.0,0.0,1,5,2
8,28.4339,-81.325,27.4,17.800000000000004,9.84,260.0,27.07,0.0,1,24,2
8,28.4339,-81.325,27.4,21.100000000000005,7.61,260.0,21.92,0.0,2,25,2
8,28.4339,-81.325,27.4,23.5,11.18,260.0,34.0,0.0,4,24,2
8,28.4339,-81.325,27.4,24.6,10.29,260.0,31.09,0.0,5,4,2
8,28.4339,-81.325,27.4,23.099999999999998,13.65,260.0,31.09,0.06,5,5,2
8,28.4339,-81.325,27.4,19.799999999999997,6.26,260.0,19.91,0.0,5,7,2
8,28.4339,-81.325,27.4,26.2,6.26,260.0,25.95,1.26,5,22,2
8,28.4339,-81.325,27.4,25.100000000000005,10.96,260.0,36.01,0.01,5,23,2
8,28.4339,-81.325,27.4,23.899999999999995,4.92,260.0,19.01,0.0,5,27,2
8,28.4339,-81.325,27.4,26.3,5.37,260.0,25.05,0.6,7,30,2
3,29.6919,-82.2756,37.5,19.400000000000002,1.79,260.0,14.99,0.0,1,19,3
3,29.6919,-82.2756,37.5,8.1,5.82,260.0,14.09,0.0,1,28,3
