estacion,estado,latitud,longitud,msnm,TEMPERATURA_CELSIUS,VELOCIDAD_MEDIA_DIARIA_VIENTO_MILLAS_POR_HORA,DIRECCION_VIENTO_MAS_RAPIDA_5_SEC_GRADOS,VELOCIDAD_VIENTO_MAS_RAPIDA_5_SEC_MILLAS_POR_HORA,PRECIPITACION_mm,mes,dia,rango_estacion
4,,30.4844,-81.7019,10.1,14.600000000000001,-1.1985841245098843,90.0,16.11,0.0,-1.1342645564312812,6,1.4332456293189315
4,,30.4844,-81.7019,10.1,21.599999999999998,-0.9550122250749871,90.0,23.04,0.0,-0.3246711778803988,18,1.4332456293189315
4,,30.4844,-81.7019,10.1,28.299999999999997,-0.8318578939000388,90.0,19.91,0.0,0.8897188899459247,15,1.4332456293189315
4,,30.4844,-81.7019,10.1,26.399999999999995,-1.0781665562499352,90.0,18.12,0.0,1.2945155792213658,30,1.4332456293189315
5,,30.3361,-81.5147,12.5,16.700000000000003,-1.3217384556848326,90.0,18.12,0.0,-1.5390612457067223,14,-0.13143960268877047
5,,30.3361,-81.5147,12.5,16.400000000000002,-1.1383753403799097,90.0,12.97,0.0,-1.5390612457067223,15,-0.13143960268877047
5,,30.3361,-81.5147,12.5,9.100000000000001,-1.0781665562499352,90.0,17.0,0.0,-0.72946786715584,17,-0.13143960268877047
5,,30.3361,-81.5147,12.5,18.7,0.5146294602793936,90.0,25.95,0.0,-0.72946786715584,23,-0.13143960268877047
5,,30.3361,-81.5147,12.5,18.7,-0.5882859944651415,90.0,23.04,0.0,-0.3246711778803988,10,-0.13143960268877047
5,,30.3361,-81.5147,12.5,20.700000000000003,-0.9550122250749871,90.0,17.0,0.0,0.08012551139504238,9,-0.13143960268877047
5,,30.3361,-81.5147,12.5,24.299999999999997,0.14790322966954816,90.0,21.92,0.05,0.08012551139504238,19,-0.13143960268877047
5,,30.3361,-81.5147,12.5,25.0,-0.5253404474201679,90.0,25.05,0.0,0.4849222006704836,4,-0.13143960268877047
5,,30.3361,-81.5147,12.5,26.3,-0.8318578939000388,90.0,19.01,0.12,0.4849222006704836,29,-0.13143960268877047
5,,30.3361,-81.5147,12.5,26.900000000000002,-0.8948034409450125,90.0,18.12,0.0,1.2945155792213658,22,-0.13143960268877047
5,,30.3361,-81.5147,12.5,26.100000000000005,-1.1985841245098843,90.0,12.97,0.0,1.6993122684968072,3,-0.13143960268877047
5,,30.3361,-81.5147,12.5,26.599999999999998,-1.1383753403799097,90.0,16.11,0.0,1.6993122684968072,14,-0.13143960268877047
5,,30.3361,-81.5147,12.5,26.900000000000002,-0.7114403256400897,90.0,18.12,0.0,1.6993122684968072,15,-0.13143960268877047
9,,30.3975,-84.3289,19.2,15.699999999999998,-1.384684002729806,90.0,17.0,0.0,-0.3246711778803988,9,-0.13143960268877047
9,,30.3975,-84.3289,19.2,22.299999999999997,-1.5051015709897553,90.0,16.11,0.0,-0.3246711778803988,18,-0.13143960268877047
9,,30.3975,-84.3289,19.2,26.5,-1.0152210092049616,90.0,19.01,0.0,0.08012551139504238,16,-0.13143960268877047
9,,30.3975,-84.3289,19.2,26.0,-1.1985841245098843,90.0,48.09,0.53,0.4849222006704836,17,-0.13143960268877047
9,,30.3975,-84.3289,19.2,28.200000000000003,-0.09840543268034792,90.0,33.11,0.0,0.4849222006704836,24,-0.13143960268877047
9,,30.3975,-84.3289,19.2,26.0,-0.5882859944651415,90.0,16.11,0.0,1.6993122684968072,16,-0.13143960268877047
8,,28.4339,-81.325,27.4,14.000000000000002,-0.40492287916021885,80.0,25.95,0.0,-1.5390612457067223,10,-0.13143960268877047
8,,28.4339,-81.325,27.4,21.700000000000003,0.3312663449744709,80.0,25.95,0.0,-0.3246711778803988,10,-0.13143960268877047
8,,28.4339,-81.325,27.4,23.400000000000002,-0.2817685479852707,80.0,25.05,0.0,-0.3246711778803988,18,-0.13143960268877047
8,,28.4339,-81.325,27.4,23.8,0.3312663449744709,80.0,31.09,0.0,-0.3246711778803988,19,-0.13143960268877047
8,,28.4339,-81.325,27.4,24.6,-0.15861421681032248,80.0,23.94,0.0,0.08012551139504238,15,-0.13143960268877047
8,,28.4339,-81.325,27.4,25.4,-0.5253404474201679,80.0,29.97,0.24,0.4849222006704836,1,-0.13143960268877047
8,,28.4339,-81.325,27.4,24.400000000000002,-0.8318578939000388,80.0,25.05,0.21,0.4849222006704836,2,-0.13143960268877047
8,,28.4339,-81.325,27.4,25.100000000000005,-0.6484947785951162,80.0,29.97,0.61,0.4849222006704836,11,-0.13143960268877047
8,,28.4339,-81.325,27.4,24.200000000000003,-0.8948034409450125,80.0,25.95,0.2,0.4849222006704836,13,-0.13143960268877047
8,,28.4339,-81.325,27.4,26.2,-0.5253404474201679,80.0,25.95,0.01,1.6993122684968072,15,-0.13143960268877047
3,,29.6919,-82.2756,37.5,13.800000000000002,-1.4448927868597807,80.0,17.0,0.0,-0.72946786715584,20,1.4332456293189315
3,,29.6919,-82.2756,37.5,21.900000000000002,-0.5253404474201679,80.0,21.03,0.0,-0.3246711778803988,20,1.4332456293189315
3,,29.6919,-82.2756,37.5,22.9,-0.40492287916021885,80.0,25.05,0.0,0.08012551139504238,3,1.4332456293189315
1,,29.1828,-81.0483,9.4,17.800000000000004,-1.3217384556848326,80.0,17.0,0.0,-1.5390612457067223,12,-0.13143960268877047
1,,29.1828,-81.0483,9.4,18.8,-1.1985841245098843,80.0,19.91,0.0,-1.5390612457067223,16,-0.13143960268877047
1,,29.1828,-81.0483,9.4,13.299999999999999,-1.384684002729806,80.0,16.11,0.0,-1.1342645564312812,17,-0.13143960268877047
1,,29.1828,-81.0483,9.4,21.700000000000003,-0.8948034409450125,80.0,18.12,0.0,-1.1342645564312812,28,-0.13143960268877047
1,,29.1828,-81.0483,9.4,20.700000000000003,1.371236252674033,80.0,31.09,0.2,-0.72946786715584,23,-0.13143960268877047
1,,29.1828,-81.0483,9.4,21.2,-0.03545988563537432,80.0,25.05,0.0,-0.72946786715584,25,-0.13143960268877047
1,,29.1828,-81.0483,9.4,22.9,0.3914751291044457,80.0,25.95,0.08,-0.3246711778803988,15,-0.13143960268877047
1,,29.1828,-81.0483,9.4,21.799999999999997,-0.5882859944651415,80.0,23.94,0.0,-0.3246711778803988,18,-0.13143960268877047
1,,29.1828,-81.0483,9.4,22.399999999999995,-0.6484947785951162,80.0,21.92,0.0,-0.3246711778803988,20,-0.13143960268877047
1,,29.1828,-81.0483,9.4,21.399999999999995,-0.5882859944651415,80.0,21.92,0.0,-0.3246711778803988,21,-0.13143960268877047
1,,29.1828,-81.0483,9.4,22.700000000000003,-0.5253404474201679,80.0,21.03,0.0,-0.3246711778803988,22,-0.13143960268877047
1,,29.1828,-81.0483,9.4,23.899999999999995,-0.5253404474201679,80.0,19.91,0.0,-0.3246711778803988,23,-0.13143960268877047
1,,29.1828,-81.0483,9.4,22.700000000000003,-0.40492287916021885,80.0,21.03,0.0,0.08012551139504238,3,-0.13143960268877047
1,,29.1828,-81.0483,9.4,21.900000000000002,-1.0781665562499352,80.0,18.12,0.0,0.08012551139504238,9,-0.13143960268877047
1,,29.1828,-81.0483,9.4,25.4,-0.15861421681032248,80.0,25.05,0.0,0.08012551139504238,17,-0.13143960268877047
1,,29.1828,-81.0483,9.4,26.999999999999996,-0.2817685479852707,80.0,23.94,0.0,0.08012551139504238,20,-0.13143960268877047
1,,29.1828,-81.0483,9.4,24.799999999999997,-0.8318578939000388,80.0,27.96,0.26,0.4849222006704836,1,-0.13143960268877047
1,,29.1828,-81.0483,9.4,24.499999999999996,-1.0152210092049616,80.0,16.11,0.0,0.4849222006704836,4,-0.13143960268877047
1,,29.1828,-81.0483,9.4,25.700000000000003,-1.4448927868597807,80.0,14.99,0.1,0.4849222006704836,13,-0.13143960268877047
1,,29.1828,-81.0483,9.4,25.599999999999998,-0.7114403256400897,80.0,21.03,0.09,0.4849222006704836,17,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.299999999999997,-0.8318578939000388,80.0,17.0,0.0,0.8897188899459247,5,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.699999999999996,-0.7716491097700643,80.0,17.0,0.0,0.8897188899459247,6,-0.13143960268877047
1,,29.1828,-81.0483,9.4,29.099999999999998,-0.5882859944651415,80.0,21.92,0.0,0.8897188899459247,14,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.400000000000002,-1.0781665562499352,80.0,18.12,0.0,1.2945155792213658,9,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.400000000000002,-0.8318578939000388,80.0,19.01,0.0,1.2945155792213658,24,-0.13143960268877047
1,,29.1828,-81.0483,9.4,26.999999999999996,-0.8948034409450125,80.0,21.92,0.0,1.6993122684968072,5,-0.13143960268877047
1,,29.1828,-81.0483,9.4,26.700000000000003,-1.2615296715548578,80.0,17.0,0.0,1.6993122684968072,13,-0.13143960268877047
6,,24.555,-81.7522,1.2,19.699999999999996,1.0045100220641876,80.0,29.97,0.0,-1.5390612457067223,10,-1.6961248346964726
6,,24.555,-81.7522,1.2,22.9,0.5146294602793936,80.0,23.94,0.0,-1.5390612457067223,14,-1.6961248346964726
6,,24.555,-81.7522,1.2,23.299999999999997,0.3312663449744709,80.0,23.04,0.0,-1.5390612457067223,15,-1.6961248346964726
6,,24.555,-81.7522,1.2,21.100000000000005,-0.03545988563537432,80.0,25.05,0.0,-1.1342645564312812,1,-1.6961248346964726
6,,24.555,-81.7522,1.2,23.099999999999998,0.6979925755843164,80.0,23.94,0.0,-1.1342645564312812,6,-1.6961248346964726
6,,24.555,-81.7522,1.2,29.0,-0.03545988563537432,80.0,18.12,0.0,0.08012551139504238,29,-1.6961248346964726
6,,24.555,-81.7522,1.2,29.400000000000002,1.0045100220641876,80.0,29.08,0.0,0.8897188899459247,11,-1.6961248346964726
6,,24.555,-81.7522,1.2,30.700000000000003,-0.03545988563537432,80.0,44.96,0.53,1.2945155792213658,19,-1.6961248346964726
7,,25.7906,-80.3164,8.8,20.900000000000002,0.6979925755843164,80.0,27.96,0.01,-1.5390612457067223,10,1.4332456293189315
7,,25.7906,-80.3164,8.8,17.800000000000004,-0.5882859944651415,80.0,19.01,0.0,-1.5390612457067223,31,1.4332456293189315
7,,25.7906,-80.3164,8.8,21.2,0.14790322966954816,80.0,23.04,0.0,-1.1342645564312812,21,1.4332456293189315
7,,25.7906,-80.3164,8.8,21.900000000000002,3.084449837463312,80.0,40.04,0.0,-0.72946786715584,5,1.4332456293189315
7,,25.7906,-80.3164,8.8,21.799999999999997,2.5945692756785177,80.0,35.12,0.0,-0.72946786715584,6,1.4332456293189315
7,,25.7906,-80.3164,8.8,21.599999999999998,-0.5253404474201679,80.0,23.04,0.0,-0.72946786715584,21,1.4332456293189315
7,,25.7906,-80.3164,8.8,22.700000000000003,1.800908030328852,80.0,31.99,0.59,-0.72946786715584,24,1.4332456293189315
7,,25.7906,-80.3164,8.8,23.600000000000005,0.5146294602793936,80.0,25.05,0.18,-0.72946786715584,26,1.4332456293189315
7,,25.7906,-80.3164,8.8,22.800000000000004,0.45442067614941933,80.0,25.05,0.0,-0.3246711778803988,9,1.4332456293189315
7,,25.7906,-80.3164,8.8,23.8,0.8211469067592648,80.0,27.96,0.0,-0.3246711778803988,11,1.4332456293189315
7,,25.7906,-80.3164,8.8,24.400000000000002,1.0045100220641876,80.0,25.05,0.0,-0.3246711778803988,13,1.4332456293189315
7,,25.7906,-80.3164,8.8,24.799999999999997,1.8611168144588264,80.0,29.08,0.0,-0.3246711778803988,16,1.4332456293189315
7,,25.7906,-80.3164,8.8,28.099999999999998,1.800908030328852,80.0,31.99,0.89,0.08012551139504238,18,1.4332456293189315
7,,25.7906,-80.3164,8.8,29.200000000000003,0.8211469067592648,80.0,21.03,0.04,0.4849222006704836,12,1.4332456293189315
7,,25.7906,-80.3164,8.8,28.899999999999995,-0.6484947785951162,80.0,25.95,0.69,0.4849222006704836,28,1.4332456293189315
7,,25.7906,-80.3164,8.8,30.200000000000003,0.024748898494600245,80.0,25.95,0.0,0.8897188899459247,15,1.4332456293189315
7,,25.7906,-80.3164,8.8,30.900000000000002,0.7582013597142911,80.0,25.95,0.0,1.2945155792213658,9,1.4332456293189315
7,,25.7906,-80.3164,8.8,28.899999999999995,0.08495768262457505,80.0,23.04,0.36,1.2945155792213658,20,1.4332456293189315
7,,25.7906,-80.3164,8.8,30.100000000000005,0.208112013799523,80.0,23.04,0.13,1.2945155792213658,22,1.4332456293189315
7,,25.7906,-80.3164,8.8,29.200000000000003,0.45442067614941933,80.0,19.91,0.0,1.6993122684968072,4,1.4332456293189315
10,,27.9619,-82.5403,5.8,20.4,0.08495768262457505,80.0,27.96,0.0,-0.72946786715584,6,-0.13143960268877047
10,,27.9619,-82.5403,5.8,22.800000000000004,-0.40492287916021885,80.0,21.92,0.0,-0.3246711778803988,10,-0.13143960268877047
10,,27.9619,-82.5403,5.8,28.899999999999995,-0.5253404474201679,80.0,23.94,0.15,0.8897188899459247,9,-0.13143960268877047
10,,27.9619,-82.5403,5.8,28.600000000000005,-0.03545988563537432,80.0,27.07,0.01,1.6993122684968072,8,-0.13143960268877047
11,,27.6531,-80.2428,8.5,24.099999999999998,-0.09840543268034792,80.0,23.94,0.0,0.08012551139504238,3,-1.6961248346964726
11,,27.6531,-80.2428,8.5,28.800000000000004,-0.15861421681032248,80.0,23.94,0.0,0.8897188899459247,11,-1.6961248346964726
11,,27.6531,-80.2428,8.5,26.900000000000002,-0.15861421681032248,80.0,21.92,3.11,1.2945155792213658,11,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.9,-1.0781665562499352,80.0,18.12,0.02,1.6993122684968072,5,-1.6961248346964726
12,,26.6847,-80.0994,5.8,21.5,2.0444799297637495,80.0,27.96,0.0,-1.5390612457067223,11,-0.13143960268877047
12,,26.6847,-80.0994,5.8,23.5,1.9842711456337747,80.0,27.96,0.0,-1.5390612457067223,13,-0.13143960268877047
12,,26.6847,-80.0994,5.8,23.400000000000002,1.0045100220641876,80.0,23.04,0.0,-1.5390612457067223,15,-0.13143960268877047
12,,26.6847,-80.0994,5.8,19.400000000000002,-0.5253404474201679,80.0,17.0,0.0,-1.1342645564312812,2,-0.13143960268877047
12,,26.6847,-80.0994,5.8,21.399999999999995,0.208112013799523,80.0,25.05,0.0,-1.1342645564312812,6,-0.13143960268877047
12,,26.6847,-80.0994,5.8,23.5,0.5146294602793936,80.0,21.92,0.0,-0.72946786715584,27,-0.13143960268877047
12,,26.6847,-80.0994,5.8,19.099999999999998,-0.15861421681032248,80.0,19.91,0.0,-0.3246711778803988,8,-0.13143960268877047
12,,26.6847,-80.0994,5.8,22.299999999999997,0.7582013597142911,80.0,29.08,0.0,-0.3246711778803988,9,-0.13143960268877047
12,,26.6847,-80.0994,5.8,24.099999999999998,1.5545993679789558,80.0,23.94,0.0,-0.3246711778803988,13,-0.13143960268877047
12,,26.6847,-80.0994,5.8,24.699999999999996,2.901086722158389,80.0,34.0,0.0,-0.3246711778803988,15,-0.13143960268877047
12,,26.6847,-80.0994,5.8,27.1,1.0045100220641876,80.0,27.07,0.03,0.08012551139504238,16,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.899999999999995,0.637783791454342,80.0,23.04,0.0,0.8897188899459247,15,-0.13143960268877047
2,,26.0719,-80.1536,3.4,23.5,0.5748382444093685,80.0,21.92,0.0,-1.1342645564312812,6,-0.13143960268877047
2,,26.0719,-80.1536,3.4,22.399999999999995,2.7177236068534665,80.0,34.0,0.0,-0.72946786715584,4,-0.13143960268877047
2,,26.0719,-80.1536,3.4,23.000000000000004,3.084449837463312,80.0,33.11,0.0,-0.72946786715584,24,-0.13143960268877047
2,,26.0719,-80.1536,3.4,23.299999999999997,0.08495768262457505,80.0,21.92,0.0,-0.72946786715584,27,-0.13143960268877047
2,,26.0719,-80.1536,3.4,25.100000000000005,3.084449837463312,80.0,33.11,0.02,-0.3246711778803988,15,-0.13143960268877047
2,,26.0719,-80.1536,3.4,29.200000000000003,0.5146294602793936,80.0,18.12,0.16,0.8897188899459247,11,-0.13143960268877047
2,,26.0719,-80.1536,3.4,29.799999999999997,0.7582013597142911,80.0,27.07,0.0,1.2945155792213658,19,-0.13143960268877047
2,,26.0719,-80.1536,3.4,28.800000000000004,0.208112013799523,80.0,21.03,0.08,1.6993122684968072,4,-0.13143960268877047
4,,30.4844,-81.7019,10.1,17.1,-0.9550122250749871,80.0,16.11,0.0,-1.1342645564312812,20,1.4332456293189315
4,,30.4844,-81.7019,10.1,19.400000000000002,-0.40492287916021885,80.0,19.01,0.0,-1.1342645564312812,24,1.4332456293189315
4,,30.4844,-81.7019,10.1,13.199999999999998,-0.15861421681032248,80.0,29.08,0.0,-0.72946786715584,5,1.4332456293189315
4,,30.4844,-81.7019,10.1,14.700000000000001,-0.8318578939000388,80.0,19.91,0.0,-0.3246711778803988,9,1.4332456293189315
4,,30.4844,-81.7019,10.1,19.400000000000002,0.08495768262457505,80.0,25.05,0.0,-0.3246711778803988,14,1.4332456293189315
4,,30.4844,-81.7019,10.1,21.100000000000005,-0.5882859944651415,80.0,25.95,0.0,-0.3246711778803988,16,1.4332456293189315
4,,30.4844,-81.7019,10.1,21.900000000000002,-0.7716491097700643,80.0,23.04,0.0,-0.3246711778803988,20,1.4332456293189315
4,,30.4844,-81.7019,10.1,22.700000000000003,-0.8948034409450125,80.0,19.01,0.0,0.08012551139504238,15,1.4332456293189315
4,,30.4844,-81.7019,10.1,24.699999999999996,-1.0781665562499352,80.0,19.01,0.63,0.4849222006704836,27,1.4332456293189315
4,,30.4844,-81.7019,10.1,25.799999999999997,-1.384684002729806,80.0,12.97,0.0,1.6993122684968072,3,1.4332456293189315
5,,30.3361,-81.5147,12.5,19.799999999999997,-0.3419773321152452,80.0,18.12,0.0,-1.1342645564312812,24,-0.13143960268877047
5,,30.3361,-81.5147,12.5,23.400000000000002,-0.8948034409450125,80.0,18.12,0.0,0.08012551139504238,15,-0.13143960268877047
5,,30.3361,-81.5147,12.5,27.199999999999996,-0.40492287916021885,80.0,19.91,0.01,1.2945155792213658,26,-0.13143960268877047
9,,30.3975,-84.3289,19.2,12.899999999999999,-0.22155976385529608,80.0,19.01,0.0,-1.1342645564312812,4,-0.13143960268877047
9,,30.3975,-84.3289,19.2,12.399999999999999,-0.7716491097700643,80.0,16.11,0.0,-1.1342645564312812,10,-0.13143960268877047
9,,30.3975,-84.3289,19.2,20.700000000000003,-1.0781665562499352,80.0,18.12,0.0,-0.3246711778803988,12,-0.13143960268877047
9,,30.3975,-84.3289,19.2,23.899999999999995,-0.7716491097700643,80.0,19.01,0.0,0.08012551139504238,14,-0.13143960268877047
9,,30.3975,-84.3289,19.2,24.699999999999996,-0.7114403256400897,80.0,17.0,0.02,0.4849222006704836,28,-0.13143960268877047
9,,30.3975,-84.3289,19.2,27.199999999999996,-0.15861421681032248,80.0,21.92,0.0,0.8897188899459247,30,-0.13143960268877047
9,,30.3975,-84.3289,19.2,28.000000000000004,0.08495768262457505,80.0,23.04,0.0,1.2945155792213658,2,-0.13143960268877047
8,,28.4339,-81.325,27.4,17.6,-0.7716491097700643,70.0,18.12,0.0,-1.1342645564312812,6,-0.13143960268877047
8,,28.4339,-81.325,27.4,19.299999999999997,1.6777536991539037,70.0,31.09,0.0,-0.72946786715584,5,-0.13143960268877047
8,,28.4339,-81.325,27.4,22.399999999999995,0.45442067614941933,70.0,25.95,0.0,-0.72946786715584,11,-0.13143960268877047
8,,28.4339,-81.325,27.4,21.2,1.248081921499085,70.0,29.08,0.0,-0.72946786715584,24,-0.13143960268877047
8,,28.4339,-81.325,27.4,21.599999999999998,0.08495768262457505,70.0,25.05,0.0,-0.3246711778803988,11,-0.13143960268877047
8,,28.4339,-81.325,27.4,22.800000000000004,-0.7114403256400897,70.0,21.03,0.0,-0.3246711778803988,17,-0.13143960268877047
8,,28.4339,-81.325,27.4,24.499999999999996,0.024748898494600245,70.0,25.95,0.0,0.4849222006704836,9,-0.13143960268877047
8,,28.4339,-81.325,27.4,24.699999999999996,-0.5253404474201679,70.0,29.97,0.02,0.4849222006704836,12,-0.13143960268877047
8,,28.4339,-81.325,27.4,27.600000000000005,-0.03545988563537432,70.0,25.05,0.07,0.8897188899459247,14,-0.13143960268877047
8,,28.4339,-81.325,27.4,27.199999999999996,-0.3419773321152452,70.0,23.04,0.0,1.6993122684968072,7,-0.13143960268877047
3,,29.6919,-82.2756,37.5,18.8,-0.7716491097700643,70.0,21.03,0.0,-0.3246711778803988,11,1.4332456293189315
3,,29.6919,-82.2756,37.5,27.1,-1.1383753403799097,70.0,19.01,0.05,1.2945155792213658,10,1.4332456293189315
1,,29.1828,-81.0483,9.4,15.399999999999999,-0.8948034409450125,70.0,17.0,0.23,-1.5390612457067223,6,-0.13143960268877047
1,,29.1828,-81.0483,9.4,13.699999999999998,-1.3217384556848326,70.0,17.0,0.0,-1.1342645564312812,1,-0.13143960268877047
1,,29.1828,-81.0483,9.4,18.7,1.8611168144588264,70.0,29.08,0.0,-0.72946786715584,5,-0.13143960268877047
1,,29.1828,-81.0483,9.4,20.599999999999998,-0.8948034409450125,70.0,23.04,0.0,-0.72946786715584,26,-0.13143960268877047
1,,29.1828,-81.0483,9.4,20.599999999999998,-1.0781665562499352,70.0,17.0,0.0,-0.72946786715584,28,-0.13143960268877047
1,,29.1828,-81.0483,9.4,22.1,0.3312663449744709,70.0,23.04,0.0,-0.3246711778803988,11,-0.13143960268877047
1,,29.1828,-81.0483,9.4,22.700000000000003,1.800908030328852,70.0,29.08,0.0,-0.3246711778803988,14,-0.13143960268877047
1,,29.1828,-81.0483,9.4,23.899999999999995,-0.5882859944651415,70.0,18.12,0.0,0.08012551139504238,10,-0.13143960268877047
1,,29.1828,-81.0483,9.4,25.4,0.3312663449744709,70.0,23.04,0.0,0.08012551139504238,18,-0.13143960268877047
1,,29.1828,-81.0483,9.4,25.799999999999997,-0.8318578939000388,70.0,19.91,0.0,0.08012551139504238,21,-0.13143960268877047
1,,29.1828,-81.0483,9.4,21.799999999999997,-0.7716491097700643,70.0,18.12,0.0,0.08012551139504238,26,-0.13143960268877047
1,,29.1828,-81.0483,9.4,26.700000000000003,-0.6484947785951162,70.0,21.03,0.01,0.08012551139504238,30,-0.13143960268877047
1,,29.1828,-81.0483,9.4,23.899999999999995,-0.8318578939000388,70.0,19.91,0.0,0.4849222006704836,3,-0.13143960268877047
1,,29.1828,-81.0483,9.4,26.2,-0.8318578939000388,70.0,21.03,0.0,0.4849222006704836,11,-0.13143960268877047
1,,29.1828,-81.0483,9.4,25.900000000000002,-1.1985841245098843,70.0,16.11,0.21,0.4849222006704836,12,-0.13143960268877047
1,,29.1828,-81.0483,9.4,27.9,-0.8948034409450125,70.0,19.01,0.0,0.4849222006704836,29,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.600000000000005,-1.0152210092049616,70.0,19.91,0.0,0.8897188899459247,7,-0.13143960268877047
1,,29.1828,-81.0483,9.4,26.900000000000002,-1.1383753403799097,70.0,18.12,0.0,0.8897188899459247,11,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.000000000000004,-0.22155976385529608,70.0,23.04,0.0,0.8897188899459247,13,-0.13143960268877047
1,,29.1828,-81.0483,9.4,27.399999999999995,-0.7114403256400897,70.0,18.12,0.0,0.8897188899459247,20,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.299999999999997,-0.7716491097700643,70.0,19.91,0.0,1.2945155792213658,23,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.099999999999998,-0.6484947785951162,70.0,19.91,0.0,1.2945155792213658,25,-0.13143960268877047
1,,29.1828,-81.0483,9.4,27.9,-1.1985841245098843,70.0,16.11,0.04,1.6993122684968072,14,-0.13143960268877047
1,,29.1828,-81.0483,9.4,28.000000000000004,-0.5882859944651415,70.0,19.01,0.0,1.6993122684968072,15,-0.13143960268877047
6,,24.555,-81.7522,1.2,24.899999999999995,1.3110274685440582,70.0,25.95,0.0,-0.3246711778803988,11,-1.6961248346964726
7,,25.7906,-80.3164,8.8,23.400000000000002,0.3914751291044457,70.0,27.96,0.06,-1.5390612457067223,14,1.4332456293189315
7,,25.7906,-80.3164,8.8,22.1,0.3312663449744709,70.0,27.07,0.0,-1.1342645564312812,10,1.4332456293189315
7,,25.7906,-80.3164,8.8,23.200000000000003,0.208112013799523,70.0,46.08,1.17,-0.72946786715584,23,1.4332456293189315
7,,25.7906,-80.3164,8.8,29.599999999999998,-0.15861421681032248,70.0,21.03,0.0,1.6993122684968072,15,1.4332456293189315
10,,27.9619,-82.5403,5.8,22.9,-0.03545988563537432,70.0,31.09,0.0,-0.72946786715584,23,-0.13143960268877047
10,,27.9619,-82.5403,5.8,24.400000000000002,-0.3419773321152452,70.0,23.94,0.0,-0.3246711778803988,13,-0.13143960268877047
10,,27.9619,-82.5403,5.8,29.899999999999995,-0.5882859944651415,70.0,31.99,1.03,0.8897188899459247,5,-0.13143960268877047
10,,27.9619,-82.5403,5.8,30.100000000000005,-0.7716491097700643,70.0,31.09,0.46,1.2945155792213658,23,-0.13143960268877047
11,,27.6531,-80.2428,8.5,13.299999999999999,-1.384684002729806,70.0,14.99,0.0,-1.1342645564312812,1,-1.6961248346964726
11,,27.6531,-80.2428,8.5,20.700000000000003,1.7379624832838785,70.0,27.96,0.0,-0.72946786715584,4,-1.6961248346964726
11,,27.6531,-80.2428,8.5,21.0,2.7177236068534665,70.0,31.99,0.0,-0.72946786715584,5,-1.6961248346964726
11,,27.6531,-80.2428,8.5,13.199999999999998,-0.2817685479852707,70.0,21.92,0.0,-0.72946786715584,17,-1.6961248346964726
11,,27.6531,-80.2428,8.5,21.900000000000002,1.1878731373691103,70.0,53.91,0.7,-0.72946786715584,23,-1.6961248346964726
11,,27.6531,-80.2428,8.5,22.399999999999995,0.45442067614941933,70.0,21.92,0.0,-0.72946786715584,26,-1.6961248346964726
11,,27.6531,-80.2428,8.5,23.200000000000003,0.8813556908892396,70.0,23.04,0.02,-0.3246711778803988,12,-1.6961248346964726
11,,27.6531,-80.2428,8.5,22.9,0.637783791454342,70.0,23.94,0.01,-0.3246711778803988,13,-1.6961248346964726
11,,27.6531,-80.2428,8.5,26.3,-0.5253404474201679,70.0,19.01,0.04,0.4849222006704836,11,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.800000000000004,-0.3419773321152452,70.0,19.01,0.0,0.4849222006704836,29,-1.6961248346964726
11,,27.6531,-80.2428,8.5,29.599999999999998,0.024748898494600245,70.0,19.01,0.0,0.8897188899459247,6,-1.6961248346964726
11,,27.6531,-80.2428,8.5,27.800000000000004,-0.8948034409450125,70.0,19.01,0.0,1.6993122684968072,4,-1.6961248346964726
12,,26.6847,-80.0994,5.8,21.700000000000003,-0.3419773321152452,70.0,19.91,0.0,-1.1342645564312812,20,-0.13143960268877047
12,,26.6847,-80.0994,5.8,22.800000000000004,0.5748382444093685,70.0,21.92,0.0,-0.72946786715584,11,-0.13143960268877047
12,,26.6847,-80.0994,5.8,23.899999999999995,1.9842711456337747,70.0,29.08,0.01,-0.3246711778803988,12,-0.13143960268877047
12,,26.6847,-80.0994,5.8,24.299999999999997,1.8611168144588264,70.0,27.96,0.0,-0.3246711778803988,14,-0.13143960268877047
12,,26.6847,-80.0994,5.8,23.7,0.14790322966954816,70.0,23.04,0.0,0.08012551139504238,3,-0.13143960268877047
12,,26.6847,-80.0994,5.8,21.399999999999995,-0.15861421681032248,70.0,19.91,0.0,0.08012551139504238,7,-0.13143960268877047
12,,26.6847,-80.0994,5.8,24.899999999999995,-0.22155976385529608,70.0,16.11,0.0,0.08012551139504238,26,-0.13143960268877047
12,,26.6847,-80.0994,5.8,29.899999999999995,0.5146294602793936,70.0,25.05,0.0,0.8897188899459247,11,-0.13143960268877047
